complaint_id,reported_at,fraud_type,reported_amount,state,district,reporting_channel,victim_entity_id,initial_priority,data_classification
CMP-007852,2026-06-18T17:56:34+00:00,UPI,7365.12,Maharashtra,Thane,1930,ENT-011310,MEDIUM,SYNTHETIC
CMP-007853,2026-05-29T14:42:09+00:00,Impersonation,36188.93,Rajasthan,Jaipur,1930,ENT-004642,LOW,SYNTHETIC
CMP-007854,2026-01-12T21:54:29+00:00,Investment,28763.99,Bihar,Bhagalpur,Police Station,ENT-009742,HIGH,SYNTHETIC
CMP-007855,2026-04-25T18:25:04+00:00,Phishing,5569.44,Tamil Nadu,Coimbatore,1930,ENT-003686,LOW,SYNTHETIC
CMP-007856,2026-05-21T04:35:12+00:00,Phishing,11480.71,Maharashtra,Pune,Police Station,ENT-000126,MEDIUM,SYNTHETIC
CMP-007857,2026-04-06T01:13:10+00:00,Impersonation,4063.47,Tamil Nadu,Coimbatore,Bank Referral,ENT-011713,MEDIUM,SYNTHETIC
CMP-007858,2026-05-22T15:17:23+00:00,Marketplace,14994.01,Bihar,Bhagalpur,Bank Referral,ENT-005435,LOW,SYNTHETIC
CMP-007859,2026-02-07T07:01:20+00:00,UPI,7488.66,Tamil Nadu,Coimbatore,Police Station,ENT-010545,MEDIUM,SYNTHETIC
CMP-007860,2026-01-03T00:43:04+00:00,Marketplace,16534.8,West Bengal,Kolkata,Police Station,ENT-003146,LOW,SYNTHETIC
CMP-007861,2026-05-27T02:22:10+00:00,Impersonation,22086.91,Karnataka,Mangaluru,Police Station,ENT-003337,HIGH,SYNTHETIC
CMP-007862,2026-06-06T14:02:26+00:00,Phishing,4411.37,Delhi,South East Delhi,Bank Referral,ENT-002980,LOW,SYNTHETIC
CMP-007863,2026-04-13T02:11:01+00:00,Phishing,4039.21,Rajasthan,Udaipur,Bank Referral,ENT-001522,HIGH,SYNTHETIC
CMP-007864,2026-02-24T00:28:01+00:00,Investment,3677.38,West Bengal,Kolkata,Police Station,ENT-000150,LOW,SYNTHETIC
CMP-007865,2026-01-21T07:16:04+00:00,Loan Scam,36167.2,Maharashtra,Nagpur,1930,ENT-010089,LOW,SYNTHETIC
CMP-007866,2026-04-20T13:36:59+00:00,Remote Access,2159.43,Delhi,West Delhi,Bank Referral,ENT-000519,MEDIUM,SYNTHETIC
CMP-007867,2026-02-13T16:32:25+00:00,UPI,2926.85,Telangana,Nizamabad,Citizen App,ENT-000474,MEDIUM,SYNTHETIC
CMP-007868,2026-01-12T10:39:29+00:00,Loan Scam,11336.69,Rajasthan,Udaipur,Citizen App,ENT-007092,LOW,SYNTHETIC
CMP-007869,2026-01-02T03:23:09+00:00,Phishing,18653.26,Madhya Pradesh,Jabalpur,Portal,ENT-005095,LOW,SYNTHETIC
CMP-007870,2026-04-17T11:41:40+00:00,UPI,25837.57,Maharashtra,Nagpur,Bank Referral,ENT-007452,LOW,SYNTHETIC
CMP-007871,2026-04-27T04:56:15+00:00,Investment,2721.33,Rajasthan,Kota,Portal,ENT-011001,MEDIUM,SYNTHETIC
CMP-007872,2026-02-10T09:56:30+00:00,Remote Access,8538.86,Telangana,Hyderabad,Police Station,ENT-008704,MEDIUM,SYNTHETIC
CMP-007873,2026-03-26T13:45:30+00:00,UPI,13188.54,Uttar Pradesh,Jaunpur,Bank Referral,ENT-002486,LOW,SYNTHETIC
CMP-007874,2026-06-29T22:17:06+00:00,Loan Scam,44065.89,Madhya Pradesh,Jabalpur,Bank Referral,ENT-009662,LOW,SYNTHETIC
CMP-007875,2026-04-27T20:35:11+00:00,Impersonation,14030.91,Rajasthan,Jodhpur,Bank Referral,ENT-011822,HIGH,SYNTHETIC
CMP-007876,2026-03-11T21:45:33+00:00,Impersonation,8014.67,Madhya Pradesh,Jabalpur,Portal,ENT-005955,LOW,SYNTHETIC
CMP-007877,2026-04-10T02:11:30+00:00,Card Fraud,6168.48,Uttar Pradesh,Kanpur Nagar,1930,ENT-000544,MEDIUM,SYNTHETIC
CMP-007878,2026-06-14T22:19:43+00:00,Marketplace,8553.57,West Bengal,North 24 Parganas,Portal,ENT-006617,MEDIUM,SYNTHETIC
CMP-007879,2026-03-03T12:50:03+00:00,UPI,30511.16,Delhi,South East Delhi,1930,ENT-004539,HIGH,SYNTHETIC
CMP-007880,2026-02-13T04:06:31+00:00,Impersonation,12657.06,Maharashtra,Pune,Police Station,ENT-000729,LOW,SYNTHETIC
CMP-007881,2026-01-18T01:39:31+00:00,Impersonation,15302.82,Madhya Pradesh,Indore,1930,ENT-011834,HIGH,SYNTHETIC
CMP-007882,2026-03-16T10:02:42+00:00,Loan Scam,29005.94,Maharashtra,Thane,Police Station,ENT-005616,HIGH,SYNTHETIC
CMP-007883,2026-02-07T18:00:44+00:00,Marketplace,37596.76,West Bengal,Howrah,Police Station,ENT-005381,MEDIUM,SYNTHETIC
CMP-007884,2026-03-21T21:57:12+00:00,Phishing,6221.25,Tamil Nadu,Madurai,1930,ENT-010974,LOW,SYNTHETIC
CMP-007885,2026-02-07T01:14:26+00:00,Impersonation,27432.22,West Bengal,Howrah,Citizen App,ENT-001525,HIGH,SYNTHETIC
CMP-007886,2026-05-22T09:06:11+00:00,Impersonation,10240.75,Delhi,South East Delhi,1930,ENT-008373,MEDIUM,SYNTHETIC
CMP-007887,2026-05-31T09:34:08+00:00,Loan Scam,6719.69,Madhya Pradesh,Jabalpur,Police Station,ENT-011592,HIGH,SYNTHETIC
CMP-007888,2026-06-17T08:22:05+00:00,Loan Scam,33763.86,Karnataka,Bengaluru Urban,Bank Referral,ENT-003208,LOW,SYNTHETIC
CMP-007889,2026-03-30T16:26:19+00:00,Marketplace,6246.33,Delhi,West Delhi,Citizen App,ENT-000810,LOW,SYNTHETIC
CMP-007890,2026-04-26T18:37:44+00:00,Card Fraud,56808.21,Uttar Pradesh,Kanpur Nagar,Bank Referral,ENT-009164,MEDIUM,SYNTHETIC
CMP-007891,2026-05-24T16:51:14+00:00,UPI,14622.83,Madhya Pradesh,Jabalpur,Portal,ENT-010988,HIGH,SYNTHETIC
CMP-007892,2026-03-03T17:44:08+00:00,UPI,19610.74,Telangana,Nizamabad,1930,ENT-004204,HIGH,SYNTHETIC
CMP-007893,2026-04-24T06:14:33+00:00,Card Fraud,5825.05,Telangana,Warangal,Police Station,ENT-008706,MEDIUM,SYNTHETIC
CMP-007894,2026-03-18T17:14:45+00:00,Loan Scam,9937.12,West Bengal,Kolkata,Police Station,ENT-007568,LOW,SYNTHETIC
CMP-007895,2026-04-27T11:42:19+00:00,UPI,37090.22,Tamil Nadu,Coimbatore,Bank Referral,ENT-007104,LOW,SYNTHETIC
CMP-007896,2026-02-16T12:31:17+00:00,Loan Scam,18144.41,Bihar,Muzaffarpur,1930,ENT-009757,HIGH,SYNTHETIC
CMP-007897,2026-06-21T22:28:16+00:00,Remote Access,6872.42,Delhi,New Delhi,Police Station,ENT-003934,MEDIUM,SYNTHETIC
CMP-007898,2026-03-10T04:55:51+00:00,Investment,1501.15,Bihar,Gaya,Police Station,ENT-004182,MEDIUM,SYNTHETIC
CMP-007899,2026-05-27T15:25:42+00:00,Card Fraud,23552.93,West Bengal,North 24 Parganas,Citizen App,ENT-009101,LOW,SYNTHETIC
CMP-007900,2026-06-18T01:45:23+00:00,Marketplace,21334.41,Madhya Pradesh,Jabalpur,Portal,ENT-003165,HIGH,SYNTHETIC
CMP-007901,2026-03-06T06:46:04+00:00,Investment,23016.75,Madhya Pradesh,Bhopal,Citizen App,ENT-008575,MEDIUM,SYNTHETIC
CMP-007902,2026-04-28T21:15:49+00:00,Loan Scam,1249.18,West Bengal,Howrah,1930,ENT-011105,MEDIUM,SYNTHETIC
CMP-007903,2026-02-19T20:20:44+00:00,Remote Access,10930.96,Rajasthan,Jodhpur,Citizen App,ENT-010060,HIGH,SYNTHETIC
CMP-007904,2026-04-25T05:51:26+00:00,UPI,10230.46,Bihar,Patna,Bank Referral,ENT-005589,LOW,SYNTHETIC
CMP-007905,2026-02-08T03:52:46+00:00,Card Fraud,3265.89,West Bengal,Howrah,Bank Referral,ENT-004134,LOW,SYNTHETIC
CMP-007906,2026-06-13T16:11:13+00:00,UPI,13000.83,West Bengal,Howrah,Portal,ENT-003016,MEDIUM,SYNTHETIC
CMP-007907,2026-01-16T05:44:26+00:00,Investment,146529.77,Madhya Pradesh,Jabalpur,Citizen App,ENT-010046,HIGH,SYNTHETIC
CMP-007908,2026-06-14T16:14:00+00:00,Investment,36100.6,Bihar,Muzaffarpur,Police Station,ENT-007342,LOW,SYNTHETIC
CMP-007909,2026-01-18T12:48:26+00:00,Marketplace,10576.73,Telangana,Hyderabad,1930,ENT-011090,HIGH,SYNTHETIC
CMP-007910,2026-01-07T03:20:44+00:00,Marketplace,15376.27,Maharashtra,Nagpur,Citizen App,ENT-000690,HIGH,SYNTHETIC
CMP-007911,2026-03-21T03:34:43+00:00,Investment,86095.61,Maharashtra,Mumbai,Portal,ENT-001177,MEDIUM,SYNTHETIC
CMP-007912,2026-04-03T03:24:57+00:00,Phishing,4759.99,Maharashtra,Pune,Citizen App,ENT-010875,HIGH,SYNTHETIC
CMP-007913,2026-03-02T15:59:45+00:00,Marketplace,7961.96,West Bengal,North 24 Parganas,Police Station,ENT-011064,MEDIUM,SYNTHETIC
CMP-007914,2026-03-08T00:28:27+00:00,Impersonation,8039.13,Tamil Nadu,Madurai,Citizen App,ENT-011967,MEDIUM,SYNTHETIC
CMP-007915,2026-03-30T05:03:16+00:00,Phishing,30393.1,Madhya Pradesh,Indore,Bank Referral,ENT-010928,LOW,SYNTHETIC
CMP-007916,2026-05-14T16:01:35+00:00,UPI,4880.07,Maharashtra,Mumbai,Police Station,ENT-008152,HIGH,SYNTHETIC
CMP-007917,2026-04-26T09:40:52+00:00,Impersonation,7950.44,Karnataka,Mysuru,1930,ENT-010915,LOW,SYNTHETIC
CMP-007918,2026-06-24T16:03:42+00:00,Investment,21526.65,Bihar,Gaya,1930,ENT-008330,HIGH,SYNTHETIC
CMP-007919,2026-03-10T13:38:03+00:00,Marketplace,6835.97,Karnataka,Mysuru,Citizen App,ENT-000477,HIGH,SYNTHETIC
CMP-007920,2026-01-14T06:12:00+00:00,Marketplace,5954.32,Delhi,North East Delhi,Citizen App,ENT-005957,HIGH,SYNTHETIC
CMP-007921,2026-04-23T13:22:48+00:00,Phishing,1818.82,Delhi,South East Delhi,Portal,ENT-004337,LOW,SYNTHETIC
CMP-007922,2026-05-13T22:12:42+00:00,Phishing,2229.92,Uttar Pradesh,Jaunpur,Bank Referral,ENT-004811,MEDIUM,SYNTHETIC
CMP-007923,2026-01-15T20:13:15+00:00,Phishing,8306.67,Tamil Nadu,Coimbatore,Citizen App,ENT-010874,HIGH,SYNTHETIC
CMP-007924,2026-02-09T03:43:55+00:00,Impersonation,4579.79,Bihar,Patna,Portal,ENT-005528,MEDIUM,SYNTHETIC
CMP-007925,2026-05-06T05:30:29+00:00,Phishing,28701.56,Telangana,Nizamabad,Citizen App,ENT-005223,LOW,SYNTHETIC
CMP-007926,2026-05-04T07:52:37+00:00,Impersonation,38326.61,Tamil Nadu,Madurai,Portal,ENT-000224,LOW,SYNTHETIC
CMP-007927,2026-01-03T16:17:19+00:00,UPI,9601.86,Telangana,Nizamabad,Citizen App,ENT-002595,HIGH,SYNTHETIC
CMP-007928,2026-02-02T17:33:40+00:00,Investment,12211.67,Maharashtra,Pune,1930,ENT-001565,MEDIUM,SYNTHETIC
CMP-007929,2026-04-25T12:01:38+00:00,Impersonation,5762.15,Delhi,New Delhi,Citizen App,ENT-008961,LOW,SYNTHETIC
CMP-007930,2026-03-07T19:34:34+00:00,Marketplace,25885.11,Uttar Pradesh,Lucknow,1930,ENT-009751,HIGH,SYNTHETIC
CMP-007931,2026-05-26T13:56:53+00:00,Investment,18561.99,Maharashtra,Thane,Portal,ENT-005016,LOW,SYNTHETIC
CMP-007932,2026-04-15T22:18:58+00:00,Marketplace,74228.19,Telangana,Hyderabad,Citizen App,ENT-011150,LOW,SYNTHETIC
CMP-007933,2026-02-11T05:00:11+00:00,Marketplace,30420.64,Bihar,Patna,Bank Referral,ENT-010711,MEDIUM,SYNTHETIC
CMP-007934,2026-04-13T07:46:35+00:00,Card Fraud,15643.84,Rajasthan,Kota,Bank Referral,ENT-001516,MEDIUM,SYNTHETIC
CMP-007935,2026-02-17T00:16:10+00:00,Investment,22781.92,Rajasthan,Udaipur,1930,ENT-007142,MEDIUM,SYNTHETIC
CMP-007936,2026-05-31T15:27:30+00:00,Marketplace,53333.0,Rajasthan,Jodhpur,Bank Referral,ENT-007965,MEDIUM,SYNTHETIC
CMP-007937,2026-04-04T02:57:53+00:00,Card Fraud,13143.82,Maharashtra,Nashik,Bank Referral,ENT-011877,LOW,SYNTHETIC
CMP-007938,2026-06-22T03:58:37+00:00,Card Fraud,18902.69,Maharashtra,Nashik,1930,ENT-000073,MEDIUM,SYNTHETIC
CMP-007939,2026-06-02T19:23:02+00:00,Impersonation,8263.68,Uttar Pradesh,Kanpur Nagar,Portal,ENT-006296,HIGH,SYNTHETIC
CMP-007940,2026-02-15T14:08:01+00:00,Loan Scam,8255.7,Delhi,West Delhi,Citizen App,ENT-002182,MEDIUM,SYNTHETIC
CMP-007941,2026-02-09T07:22:12+00:00,Remote Access,17528.77,Delhi,North East Delhi,Bank Referral,ENT-000795,HIGH,SYNTHETIC
CMP-007942,2026-01-26T10:45:56+00:00,Remote Access,25179.32,Karnataka,Bengaluru Urban,Police Station,ENT-009420,MEDIUM,SYNTHETIC
CMP-007943,2026-05-11T12:17:56+00:00,UPI,14540.58,Karnataka,Bengaluru Urban,Citizen App,ENT-011983,MEDIUM,SYNTHETIC
CMP-007944,2026-06-10T12:11:50+00:00,Impersonation,9165.95,Telangana,Nizamabad,Citizen App,ENT-008437,MEDIUM,SYNTHETIC
CMP-007945,2026-05-25T23:23:38+00:00,Card Fraud,7659.76,Tamil Nadu,Chennai,1930,ENT-010588,LOW,SYNTHETIC
CMP-007946,2026-04-16T17:37:24+00:00,Remote Access,11410.94,Madhya Pradesh,Bhopal,Police Station,ENT-000188,HIGH,SYNTHETIC
CMP-007947,2026-04-21T13:57:52+00:00,UPI,6166.46,Delhi,South East Delhi,Police Station,ENT-003780,LOW,SYNTHETIC
CMP-007948,2026-06-18T11:04:43+00:00,Card Fraud,8027.08,Maharashtra,Pune,1930,ENT-004402,HIGH,SYNTHETIC
CMP-007949,2026-02-02T20:06:54+00:00,Loan Scam,20788.24,Tamil Nadu,Chennai,Bank Referral,ENT-002976,LOW,SYNTHETIC
CMP-007950,2026-01-16T21:33:13+00:00,Phishing,21780.2,Delhi,North East Delhi,Portal,ENT-008387,MEDIUM,SYNTHETIC
CMP-007951,2026-03-09T15:23:59+00:00,Impersonation,22356.24,Maharashtra,Thane,Portal,ENT-011204,HIGH,SYNTHETIC
CMP-007952,2026-05-28T09:23:11+00:00,Remote Access,1637.6,Delhi,North East Delhi,Citizen App,ENT-003238,LOW,SYNTHETIC
CMP-007953,2026-03-15T05:35:20+00:00,Card Fraud,27060.96,Delhi,South East Delhi,1930,ENT-008175,HIGH,SYNTHETIC
CMP-007954,2026-01-17T05:26:34+00:00,UPI,1468.52,Uttar Pradesh,Jaunpur,Portal,ENT-007721,MEDIUM,SYNTHETIC
CMP-007955,2026-04-08T19:54:33+00:00,UPI,36256.4,Rajasthan,Udaipur,1930,ENT-007457,HIGH,SYNTHETIC
CMP-007956,2026-02-13T13:45:06+00:00,Loan Scam,46121.87,Uttar Pradesh,Kanpur Nagar,Citizen App,ENT-009305,HIGH,SYNTHETIC
CMP-007957,2026-05-02T16:40:18+00:00,Investment,31020.76,Bihar,Patna,Bank Referral,ENT-009535,MEDIUM,SYNTHETIC
CMP-007958,2026-06-24T22:22:31+00:00,UPI,68417.77,Telangana,Nizamabad,Bank Referral,ENT-006948,MEDIUM,SYNTHETIC
CMP-007959,2026-05-15T14:25:52+00:00,Phishing,15357.4,Rajasthan,Jaipur,1930,ENT-009127,HIGH,SYNTHETIC
CMP-007960,2026-02-20T23:16:28+00:00,Phishing,28348.86,Telangana,Warangal,Bank Referral,ENT-005718,MEDIUM,SYNTHETIC
CMP-007961,2026-03-20T04:09:38+00:00,Loan Scam,4407.67,Karnataka,Mangaluru,1930,ENT-001579,HIGH,SYNTHETIC
CMP-007962,2026-02-28T15:16:30+00:00,Impersonation,3252.92,Rajasthan,Jodhpur,Police Station,ENT-000204,LOW,SYNTHETIC
CMP-007963,2026-06-10T05:44:03+00:00,Card Fraud,7138.86,Bihar,Bhagalpur,1930,ENT-009977,HIGH,SYNTHETIC
CMP-007964,2026-04-24T20:10:29+00:00,Remote Access,1193.44,Madhya Pradesh,Indore,Police Station,ENT-011803,MEDIUM,SYNTHETIC
CMP-007965,2026-04-02T15:39:09+00:00,Remote Access,6034.9,Uttar Pradesh,Varanasi,Citizen App,ENT-004190,HIGH,SYNTHETIC
CMP-007966,2026-03-15T01:29:57+00:00,Impersonation,12010.83,Delhi,North East Delhi,Citizen App,ENT-005311,MEDIUM,SYNTHETIC
CMP-007967,2026-04-18T21:00:19+00:00,UPI,22284.63,Uttar Pradesh,Varanasi,1930,ENT-010422,HIGH,SYNTHETIC
CMP-007968,2026-05-13T04:32:27+00:00,UPI,11414.17,Tamil Nadu,Madurai,1930,ENT-010465,LOW,SYNTHETIC
CMP-007969,2026-01-16T05:44:30+00:00,Loan Scam,3616.57,Bihar,Muzaffarpur,Bank Referral,ENT-005749,LOW,SYNTHETIC
CMP-007970,2026-03-18T00:19:26+00:00,UPI,63996.11,Uttar Pradesh,Kanpur Nagar,Portal,ENT-006492,LOW,SYNTHETIC
CMP-007971,2026-06-27T16:49:58+00:00,Investment,19786.42,Maharashtra,Nashik,Citizen App,ENT-005691,MEDIUM,SYNTHETIC
CMP-007972,2026-06-13T23:15:03+00:00,Card Fraud,1700.21,Madhya Pradesh,Jabalpur,Portal,ENT-007302,HIGH,SYNTHETIC
CMP-007973,2026-04-01T16:40:38+00:00,Investment,1830.07,West Bengal,North 24 Parganas,Bank Referral,ENT-006178,HIGH,SYNTHETIC
CMP-007974,2026-03-28T04:58:37+00:00,Impersonation,2273.55,Uttar Pradesh,Lucknow,Citizen App,ENT-003893,HIGH,SYNTHETIC
CMP-007975,2026-03-06T18:15:41+00:00,Loan Scam,55956.44,Bihar,Gaya,Police Station,ENT-011117,LOW,SYNTHETIC
CMP-007976,2026-03-27T19:24:02+00:00,Marketplace,7592.28,Tamil Nadu,Chennai,Bank Referral,ENT-010906,HIGH,SYNTHETIC
CMP-007977,2026-02-22T08:36:18+00:00,Impersonation,14866.89,Tamil Nadu,Madurai,Bank Referral,ENT-008991,MEDIUM,SYNTHETIC
CMP-007978,2026-04-26T00:29:53+00:00,Phishing,18295.57,Karnataka,Mysuru,Police Station,ENT-009744,LOW,SYNTHETIC
CMP-007979,2026-01-16T18:21:37+00:00,Investment,20712.51,West Bengal,North 24 Parganas,1930,ENT-007555,LOW,SYNTHETIC
CMP-007980,2026-06-09T07:12:34+00:00,Phishing,22815.61,Madhya Pradesh,Jabalpur,Police Station,ENT-000060,HIGH,SYNTHETIC
CMP-007981,2026-06-11T18:22:33+00:00,Card Fraud,10742.6,West Bengal,Howrah,Bank Referral,ENT-003744,MEDIUM,SYNTHETIC
CMP-007982,2026-06-15T09:14:02+00:00,Phishing,27463.72,Telangana,Hyderabad,Bank Referral,ENT-005764,LOW,SYNTHETIC
CMP-007983,2026-05-12T15:50:12+00:00,Marketplace,14614.11,Bihar,Muzaffarpur,Citizen App,ENT-003276,HIGH,SYNTHETIC
CMP-007984,2026-05-04T18:18:51+00:00,Marketplace,18889.84,Tamil Nadu,Coimbatore,1930,ENT-009911,MEDIUM,SYNTHETIC
CMP-007985,2026-05-05T03:55:12+00:00,Marketplace,3854.79,Tamil Nadu,Madurai,Citizen App,ENT-006731,HIGH,SYNTHETIC
CMP-007986,2026-01-20T06:51:11+00:00,Card Fraud,16176.61,Maharashtra,Nagpur,Bank Referral,ENT-001030,LOW,SYNTHETIC
CMP-007987,2026-03-17T06:47:09+00:00,UPI,22162.49,Delhi,West Delhi,Citizen App,ENT-009993,LOW,SYNTHETIC
CMP-007988,2026-03-28T10:08:02+00:00,UPI,18950.15,Delhi,North East Delhi,Citizen App,ENT-010700,HIGH,SYNTHETIC
CMP-007989,2026-04-20T20:01:36+00:00,Loan Scam,1640.3,Maharashtra,Nagpur,Citizen App,ENT-007692,LOW,SYNTHETIC
CMP-007990,2026-01-15T07:38:40+00:00,UPI,2837.54,Telangana,Warangal,Bank Referral,ENT-002931,MEDIUM,SYNTHETIC
CMP-007991,2026-06-05T08:30:54+00:00,UPI,2045.05,Delhi,New Delhi,1930,ENT-009103,HIGH,SYNTHETIC
CMP-007992,2026-02-21T19:52:06+00:00,Remote Access,17297.28,Telangana,Nizamabad,Bank Referral,ENT-007160,MEDIUM,SYNTHETIC
CMP-007993,2026-04-05T11:33:39+00:00,Marketplace,22376.81,Madhya Pradesh,Bhopal,Portal,ENT-006649,HIGH,SYNTHETIC
CMP-007994,2026-04-19T05:06:26+00:00,Phishing,3828.74,Uttar Pradesh,Gautam Buddha Nagar,Police Station,ENT-004779,LOW,SYNTHETIC
CMP-007995,2026-06-04T23:40:37+00:00,Phishing,30525.57,Delhi,North East Delhi,Citizen App,ENT-000858,HIGH,SYNTHETIC
CMP-007996,2026-05-10T04:26:35+00:00,Remote Access,20134.52,Madhya Pradesh,Bhopal,Portal,ENT-006117,HIGH,SYNTHETIC
CMP-007997,2026-05-30T07:03:40+00:00,Remote Access,24998.24,West Bengal,North 24 Parganas,Portal,ENT-011437,MEDIUM,SYNTHETIC
CMP-007998,2026-03-10T16:51:52+00:00,Impersonation,52402.61,Karnataka,Bengaluru Urban,Portal,ENT-004410,HIGH,SYNTHETIC
CMP-007999,2026-02-26T04:48:32+00:00,Phishing,12880.97,Telangana,Warangal,1930,ENT-001654,HIGH,SYNTHETIC
CMP-008000,2026-03-23T22:48:38+00:00,UPI,6900.1,Uttar Pradesh,Gautam Buddha Nagar,Portal,ENT-010622,HIGH,SYNTHETIC
CMP-008001,2026-03-28T03:33:59+00:00,Investment,12785.87,Delhi,New Delhi,1930,ENT-010536,LOW,SYNTHETIC
CMP-008002,2026-04-20T13:04:57+00:00,Investment,16449.65,Madhya Pradesh,Jabalpur,1930,ENT-011670,LOW,SYNTHETIC
CMP-008003,2026-02-20T02:30:31+00:00,Impersonation,4324.84,Delhi,West Delhi,Bank Referral,ENT-007308,HIGH,SYNTHETIC
CMP-008004,2026-04-25T21:47:19+00:00,Card Fraud,5271.85,Bihar,Patna,Police Station,ENT-008219,LOW,SYNTHETIC
CMP-008005,2026-05-04T04:19:54+00:00,Marketplace,33394.35,Telangana,Warangal,Police Station,ENT-003168,LOW,SYNTHETIC
CMP-008006,2026-03-23T08:06:58+00:00,UPI,34972.59,Karnataka,Bengaluru Urban,Citizen App,ENT-006986,MEDIUM,SYNTHETIC
CMP-008007,2026-03-31T10:49:33+00:00,Marketplace,37763.44,Madhya Pradesh,Indore,Citizen App,ENT-002193,MEDIUM,SYNTHETIC
CMP-008008,2026-05-20T16:09:12+00:00,Card Fraud,3116.85,Delhi,West Delhi,1930,ENT-004660,MEDIUM,SYNTHETIC
CMP-008009,2026-03-09T20:00:48+00:00,Phishing,13507.62,West Bengal,Howrah,Police Station,ENT-001199,LOW,SYNTHETIC
CMP-008010,2026-05-15T07:07:30+00:00,Impersonation,44382.96,Telangana,Warangal,Citizen App,ENT-002415,LOW,SYNTHETIC
CMP-008011,2026-03-13T09:40:38+00:00,Marketplace,10690.69,Maharashtra,Pune,1930,ENT-004740,LOW,SYNTHETIC
CMP-008012,2026-04-02T21:00:05+00:00,UPI,2592.3,Uttar Pradesh,Gautam Buddha Nagar,Police Station,ENT-003076,LOW,SYNTHETIC
CMP-008013,2026-01-03T02:34:56+00:00,Remote Access,9212.53,Bihar,Gaya,Bank Referral,ENT-001204,HIGH,SYNTHETIC
CMP-008014,2026-04-18T21:40:44+00:00,Loan Scam,2147.49,Maharashtra,Pune,Police Station,ENT-009307,LOW,SYNTHETIC
CMP-008015,2026-04-14T01:41:49+00:00,UPI,22225.72,West Bengal,Howrah,Citizen App,ENT-000049,MEDIUM,SYNTHETIC
CMP-008016,2026-04-23T09:35:26+00:00,Marketplace,10505.4,Telangana,Hyderabad,Bank Referral,ENT-001935,LOW,SYNTHETIC
CMP-008017,2026-05-08T21:29:58+00:00,Phishing,2119.91,Tamil Nadu,Madurai,1930,ENT-000290,HIGH,SYNTHETIC
CMP-008018,2026-02-09T23:33:10+00:00,Card Fraud,2161.11,Rajasthan,Udaipur,Police Station,ENT-009575,LOW,SYNTHETIC
CMP-008019,2026-05-22T15:46:57+00:00,Marketplace,26702.11,Bihar,Gaya,Bank Referral,ENT-005069,HIGH,SYNTHETIC
CMP-008020,2026-06-28T02:28:59+00:00,Card Fraud,6050.4,Madhya Pradesh,Bhopal,Bank Referral,ENT-001293,MEDIUM,SYNTHETIC
CMP-008021,2026-05-17T17:36:39+00:00,Impersonation,23287.94,Uttar Pradesh,Varanasi,Portal,ENT-001862,MEDIUM,SYNTHETIC
CMP-008022,2026-05-11T02:12:45+00:00,Loan Scam,157905.89,Maharashtra,Nashik,Bank Referral,ENT-001471,MEDIUM,SYNTHETIC
CMP-008023,2026-05-30T02:03:56+00:00,Card Fraud,2462.93,Bihar,Patna,Police Station,ENT-006198,LOW,SYNTHETIC
CMP-008024,2026-03-18T06:35:10+00:00,Marketplace,1238.76,Rajasthan,Jaipur,1930,ENT-002043,MEDIUM,SYNTHETIC
CMP-008025,2026-02-03T06:53:50+00:00,Remote Access,2555.13,Karnataka,Mangaluru,Portal,ENT-007289,HIGH,SYNTHETIC
CMP-008026,2026-03-12T17:54:10+00:00,Card Fraud,64273.41,Tamil Nadu,Chennai,Police Station,ENT-003211,HIGH,SYNTHETIC
CMP-008027,2026-03-23T18:46:55+00:00,Remote Access,8264.02,Rajasthan,Jodhpur,Police Station,ENT-006682,MEDIUM,SYNTHETIC
CMP-008028,2026-04-21T21:56:49+00:00,Marketplace,8165.93,Tamil Nadu,Chennai,1930,ENT-003878,HIGH,SYNTHETIC
CMP-008029,2026-04-13T02:12:03+00:00,Remote Access,7268.02,Karnataka,Mysuru,Police Station,ENT-000335,MEDIUM,SYNTHETIC
CMP-008030,2026-04-22T02:27:12+00:00,UPI,27431.87,Bihar,Gaya,Bank Referral,ENT-002904,HIGH,SYNTHETIC
CMP-008031,2026-04-26T14:47:43+00:00,Marketplace,21068.16,Telangana,Warangal,1930,ENT-007844,LOW,SYNTHETIC
CMP-008032,2026-02-15T05:21:09+00:00,Investment,26768.6,Delhi,North East Delhi,Police Station,ENT-004498,LOW,SYNTHETIC
CMP-008033,2026-03-30T08:54:55+00:00,Card Fraud,34866.35,Madhya Pradesh,Jabalpur,Portal,ENT-002133,HIGH,SYNTHETIC
CMP-008034,2026-04-10T09:46:34+00:00,UPI,12403.74,Delhi,New Delhi,1930,ENT-005284,MEDIUM,SYNTHETIC
CMP-008035,2026-06-08T09:33:12+00:00,Phishing,24600.24,Bihar,Muzaffarpur,Bank Referral,ENT-006673,LOW,SYNTHETIC
CMP-008036,2026-02-18T22:47:11+00:00,Investment,24492.35,West Bengal,Kolkata,Police Station,ENT-003582,HIGH,SYNTHETIC
CMP-008037,2026-03-12T12:25:52+00:00,UPI,31226.37,Tamil Nadu,Chennai,Citizen App,ENT-011026,MEDIUM,SYNTHETIC
CMP-008038,2026-05-04T00:39:25+00:00,Phishing,12117.61,Rajasthan,Udaipur,Police Station,ENT-007536,LOW,SYNTHETIC
