alert_id,complaint_id,created_at,status,severity,policy_version
ALT-009292,CMP-009292,2026-03-14T02:36:30+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009293,CMP-009293,2026-01-11T13:03:31+00:00,EXPIRED,LOW,POLICY-v1
ALT-009294,CMP-009294,2026-01-17T15:14:45+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009295,CMP-009295,2026-01-06T09:23:19+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009296,CMP-009296,2026-01-24T00:23:48+00:00,PENDING,LOW,POLICY-v1
ALT-009297,CMP-009297,2026-03-09T17:20:24+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009298,CMP-009298,2026-03-02T00:08:43+00:00,PENDING,LOW,POLICY-v1
ALT-009299,CMP-009299,2026-03-19T18:15:55+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009300,CMP-009300,2026-05-09T04:17:44+00:00,PENDING,HIGH,POLICY-v1
ALT-009301,CMP-009301,2026-06-18T07:07:29+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009302,CMP-009302,2026-05-28T04:46:21+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009303,CMP-009303,2026-02-07T02:19:26+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009304,CMP-009304,2026-04-07T10:06:29+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009305,CMP-009305,2026-01-20T10:49:04+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009306,CMP-009306,2026-06-20T03:38:08+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009307,CMP-009307,2026-03-17T22:08:00+00:00,PENDING,HIGH,POLICY-v1
ALT-009308,CMP-009308,2026-06-02T22:04:42+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009309,CMP-009309,2026-03-16T09:27:37+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009310,CMP-009310,2026-01-23T08:57:17+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009311,CMP-009311,2026-03-15T15:51:11+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009312,CMP-009312,2026-04-01T12:12:12+00:00,ACTIONED,LOW,POLICY-v1
ALT-009313,CMP-009313,2026-06-25T16:40:47+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009314,CMP-009314,2026-05-15T10:03:26+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009315,CMP-009315,2026-05-08T16:15:11+00:00,EXPIRED,LOW,POLICY-v1
ALT-009316,CMP-009316,2026-06-28T05:44:08+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009317,CMP-009317,2026-05-07T00:40:46+00:00,PENDING,LOW,POLICY-v1
ALT-009318,CMP-009318,2026-06-26T14:26:50+00:00,PENDING,LOW,POLICY-v1
ALT-009319,CMP-009319,2026-02-26T09:03:27+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009320,CMP-009320,2026-03-05T15:59:23+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009321,CMP-009321,2026-05-21T06:41:04+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009322,CMP-009322,2026-02-18T06:03:26+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009323,CMP-009323,2026-04-22T13:11:17+00:00,ACTIONED,LOW,POLICY-v1
ALT-009324,CMP-009324,2026-05-14T04:48:10+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009325,CMP-009325,2026-04-28T10:38:59+00:00,ACTIONED,LOW,POLICY-v1
ALT-009326,CMP-009326,2026-03-22T17:01:52+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009327,CMP-009327,2026-02-27T10:48:14+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009328,CMP-009328,2026-05-23T00:28:19+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009329,CMP-009329,2026-06-20T06:11:33+00:00,EXPIRED,LOW,POLICY-v1
ALT-009330,CMP-009330,2026-04-01T18:44:44+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009331,CMP-009331,2026-02-15T04:25:59+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009332,CMP-009332,2026-05-15T23:13:08+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009333,CMP-009333,2026-04-09T19:51:37+00:00,ACTIONED,LOW,POLICY-v1
ALT-009334,CMP-009334,2026-01-26T01:39:52+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009335,CMP-009335,2026-04-24T20:42:14+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009336,CMP-009336,2026-01-13T00:49:49+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009337,CMP-009337,2026-01-05T08:50:32+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009338,CMP-009338,2026-05-14T12:37:43+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009339,CMP-009339,2026-05-13T09:05:13+00:00,ACTIONED,LOW,POLICY-v1
ALT-009340,CMP-009340,2026-04-21T21:58:13+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009341,CMP-009341,2026-05-22T08:02:17+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009342,CMP-009342,2026-01-29T19:38:55+00:00,ACTIONED,LOW,POLICY-v1
ALT-009343,CMP-009343,2026-05-26T21:16:25+00:00,EXPIRED,LOW,POLICY-v1
ALT-009344,CMP-009344,2026-05-26T03:16:39+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009345,CMP-009345,2026-03-05T13:14:13+00:00,PENDING,HIGH,POLICY-v1
ALT-009346,CMP-009346,2026-04-30T17:29:30+00:00,PENDING,HIGH,POLICY-v1
ALT-009347,CMP-009347,2026-05-09T07:53:22+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009348,CMP-009348,2026-05-07T16:32:47+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009349,CMP-009349,2026-04-10T21:04:46+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009350,CMP-009350,2026-01-05T22:13:24+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009351,CMP-009351,2026-01-28T15:46:32+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009352,CMP-009352,2026-06-05T04:07:40+00:00,PENDING,HIGH,POLICY-v1
ALT-009353,CMP-009353,2026-05-17T13:51:15+00:00,PENDING,HIGH,POLICY-v1
ALT-009354,CMP-009354,2026-05-07T07:27:50+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009355,CMP-009355,2026-06-27T12:26:36+00:00,ACTIONED,LOW,POLICY-v1
ALT-009356,CMP-009356,2026-03-02T06:22:31+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009357,CMP-009357,2026-06-12T22:49:13+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009358,CMP-009358,2026-01-10T04:54:21+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009359,CMP-009359,2026-06-19T04:07:19+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009360,CMP-009360,2026-04-19T08:41:53+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009361,CMP-009361,2026-06-16T22:01:30+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009362,CMP-009362,2026-05-26T02:16:37+00:00,ACTIONED,LOW,POLICY-v1
ALT-009363,CMP-009363,2026-05-13T21:49:32+00:00,PENDING,HIGH,POLICY-v1
ALT-009364,CMP-009364,2026-06-08T13:27:09+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009365,CMP-009365,2026-03-21T21:53:43+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009366,CMP-009366,2026-01-17T17:51:50+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009367,CMP-009367,2026-03-31T20:49:26+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009368,CMP-009368,2026-04-17T07:12:12+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009369,CMP-009369,2026-04-05T22:49:24+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009370,CMP-009370,2026-03-17T07:58:30+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009371,CMP-009371,2026-06-20T17:27:52+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009372,CMP-009372,2026-05-28T15:52:20+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009373,CMP-009373,2026-01-01T16:58:52+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009374,CMP-009374,2026-06-21T03:04:39+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009375,CMP-009375,2026-04-01T08:17:30+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009376,CMP-009376,2026-01-19T23:26:58+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009377,CMP-009377,2026-03-03T09:22:20+00:00,PENDING,HIGH,POLICY-v1
ALT-009378,CMP-009378,2026-01-11T13:43:20+00:00,PENDING,HIGH,POLICY-v1
ALT-009379,CMP-009379,2026-06-11T03:43:45+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009380,CMP-009380,2026-04-30T00:06:58+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009381,CMP-009381,2026-04-05T19:10:48+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009382,CMP-009382,2026-04-05T03:14:24+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009383,CMP-009383,2026-03-20T18:58:00+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009384,CMP-009384,2026-04-15T03:55:48+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009385,CMP-009385,2026-06-04T13:51:08+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009386,CMP-009386,2026-02-19T13:09:13+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009387,CMP-009387,2026-06-03T01:26:34+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009388,CMP-009388,2026-06-26T21:23:58+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009389,CMP-009389,2026-02-08T03:36:21+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009390,CMP-009390,2026-06-27T01:31:49+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009391,CMP-009391,2026-04-10T02:25:33+00:00,PENDING,LOW,POLICY-v1
ALT-009392,CMP-009392,2026-03-04T07:32:24+00:00,ACTIONED,LOW,POLICY-v1
ALT-009393,CMP-009393,2026-05-21T12:32:27+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009394,CMP-009394,2026-03-17T06:35:08+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009395,CMP-009395,2026-04-29T20:30:32+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009396,CMP-009396,2026-04-10T21:17:02+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009397,CMP-009397,2026-01-10T02:52:37+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009398,CMP-009398,2026-02-03T09:20:47+00:00,ACTIONED,LOW,POLICY-v1
ALT-009399,CMP-009399,2026-04-07T17:26:43+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009400,CMP-009400,2026-05-24T10:26:14+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009401,CMP-009401,2026-01-19T08:28:10+00:00,EXPIRED,LOW,POLICY-v1
ALT-009402,CMP-009402,2026-01-20T18:47:28+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009403,CMP-009403,2026-04-09T20:20:52+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009404,CMP-009404,2026-06-14T14:23:14+00:00,PENDING,HIGH,POLICY-v1
ALT-009405,CMP-009405,2026-02-16T09:08:28+00:00,PENDING,HIGH,POLICY-v1
ALT-009406,CMP-009406,2026-01-03T18:31:29+00:00,ACTIONED,LOW,POLICY-v1
ALT-009407,CMP-009407,2026-05-04T15:32:43+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009408,CMP-009408,2026-05-05T02:34:32+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009409,CMP-009409,2026-06-16T03:00:09+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009410,CMP-009410,2026-01-28T12:07:40+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009411,CMP-009411,2026-01-11T13:31:02+00:00,ACTIONED,LOW,POLICY-v1
ALT-009412,CMP-009412,2026-01-28T09:30:04+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009413,CMP-009413,2026-06-18T19:36:34+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009414,CMP-009414,2026-05-29T17:31:17+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009415,CMP-009415,2026-05-11T17:27:11+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009416,CMP-009416,2026-03-06T17:41:24+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009417,CMP-009417,2026-03-22T00:27:18+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009418,CMP-009418,2026-01-10T06:45:43+00:00,ACTIONED,LOW,POLICY-v1
ALT-009419,CMP-009419,2026-01-09T23:02:21+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009420,CMP-009420,2026-02-03T22:03:57+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009421,CMP-009421,2026-04-22T23:43:30+00:00,ACTIONED,LOW,POLICY-v1
ALT-009422,CMP-009422,2026-04-08T09:46:54+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009423,CMP-009423,2026-02-03T00:23:49+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009424,CMP-009424,2026-05-14T09:57:58+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009425,CMP-009425,2026-05-31T12:13:45+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009426,CMP-009426,2026-01-12T03:27:11+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009427,CMP-009427,2026-01-21T05:12:18+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009428,CMP-009428,2026-06-27T03:11:14+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009429,CMP-009429,2026-05-26T22:28:33+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009430,CMP-009430,2026-05-23T20:15:17+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009431,CMP-009431,2026-05-02T06:24:00+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009432,CMP-009432,2026-04-10T09:33:29+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009433,CMP-009433,2026-04-04T05:25:47+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009434,CMP-009434,2026-01-03T04:47:06+00:00,PENDING,LOW,POLICY-v1
ALT-009435,CMP-009435,2026-06-10T20:23:57+00:00,EXPIRED,LOW,POLICY-v1
ALT-009436,CMP-009436,2026-05-16T05:56:11+00:00,PENDING,LOW,POLICY-v1
ALT-009437,CMP-009437,2026-05-28T11:19:15+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009438,CMP-009438,2026-02-01T12:59:57+00:00,EXPIRED,LOW,POLICY-v1
ALT-009439,CMP-009439,2026-02-27T22:17:29+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009440,CMP-009440,2026-04-16T00:01:01+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009441,CMP-009441,2026-03-30T20:51:27+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009442,CMP-009442,2026-02-05T19:01:44+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009443,CMP-009443,2026-01-02T06:30:12+00:00,PENDING,HIGH,POLICY-v1
ALT-009444,CMP-009444,2026-05-15T20:40:37+00:00,PENDING,HIGH,POLICY-v1
ALT-009445,CMP-009445,2026-06-05T08:51:54+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009446,CMP-009446,2026-01-05T00:03:20+00:00,ACTIONED,LOW,POLICY-v1
ALT-009447,CMP-009447,2026-05-11T13:01:32+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009448,CMP-009448,2026-02-08T00:00:58+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009449,CMP-009449,2026-04-15T23:29:20+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009450,CMP-009450,2026-06-09T02:41:21+00:00,EXPIRED,LOW,POLICY-v1
ALT-009451,CMP-009451,2026-01-26T03:46:10+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009452,CMP-009452,2026-03-25T22:04:26+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009453,CMP-009453,2026-02-13T03:31:31+00:00,ACTIONED,LOW,POLICY-v1
ALT-009454,CMP-009454,2026-05-25T11:30:53+00:00,ACTIONED,LOW,POLICY-v1
ALT-009455,CMP-009455,2026-03-24T01:15:39+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009456,CMP-009456,2026-01-05T10:25:18+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009457,CMP-009457,2026-02-15T12:48:56+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009458,CMP-009458,2026-04-05T11:01:06+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009459,CMP-009459,2026-01-07T17:29:10+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009460,CMP-009460,2026-06-27T10:37:10+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009461,CMP-009461,2026-01-10T22:05:23+00:00,ACTIONED,LOW,POLICY-v1
ALT-009462,CMP-009462,2026-06-21T23:12:15+00:00,EXPIRED,LOW,POLICY-v1
ALT-009463,CMP-009463,2026-01-31T08:10:35+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009464,CMP-009464,2026-05-25T03:50:32+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009465,CMP-009465,2026-01-05T22:01:57+00:00,ACTIONED,LOW,POLICY-v1
ALT-009466,CMP-009466,2026-05-30T19:41:56+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009467,CMP-009467,2026-04-27T03:48:32+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009468,CMP-009468,2026-01-31T00:07:10+00:00,ACTIONED,LOW,POLICY-v1
ALT-009469,CMP-009469,2026-02-15T11:05:08+00:00,ACTIONED,LOW,POLICY-v1
ALT-009470,CMP-009470,2026-02-06T00:39:27+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009471,CMP-009471,2026-01-23T16:18:15+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009472,CMP-009472,2026-05-14T23:54:52+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009473,CMP-009473,2026-01-02T11:14:42+00:00,ACTIONED,LOW,POLICY-v1
ALT-009474,CMP-009474,2026-01-16T19:31:39+00:00,PENDING,HIGH,POLICY-v1
ALT-009475,CMP-009475,2026-03-21T03:12:37+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009476,CMP-009476,2026-01-18T10:17:20+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009477,CMP-009477,2026-03-15T17:23:53+00:00,EXPIRED,LOW,POLICY-v1
ALT-009478,CMP-009478,2026-02-23T19:31:38+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009479,CMP-009479,2026-01-03T21:05:39+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009480,CMP-009480,2026-05-04T13:32:25+00:00,EXPIRED,LOW,POLICY-v1
ALT-009481,CMP-009481,2026-04-27T02:35:49+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009482,CMP-009482,2026-03-23T20:12:10+00:00,PENDING,HIGH,POLICY-v1
ALT-009483,CMP-009483,2026-04-14T01:28:18+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009484,CMP-009484,2026-04-08T18:48:03+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009485,CMP-009485,2026-02-18T11:36:23+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009486,CMP-009486,2026-03-18T09:18:26+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009487,CMP-009487,2026-01-08T00:47:24+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009488,CMP-009488,2026-02-06T12:04:50+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009489,CMP-009489,2026-01-21T00:05:13+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009490,CMP-009490,2026-05-15T00:55:25+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009491,CMP-009491,2026-06-26T14:13:50+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009492,CMP-009492,2026-04-24T13:53:26+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009493,CMP-009493,2026-06-06T19:09:34+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009494,CMP-009494,2026-02-20T14:02:38+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009495,CMP-009495,2026-06-28T09:26:41+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009496,CMP-009496,2026-06-25T13:31:49+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009497,CMP-009497,2026-03-26T18:21:17+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009498,CMP-009498,2026-03-20T10:38:23+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009499,CMP-009499,2026-01-30T01:41:02+00:00,PENDING,HIGH,POLICY-v1
ALT-009500,CMP-009500,2026-02-17T17:51:01+00:00,ACTIONED,LOW,POLICY-v1
ALT-009501,CMP-009501,2026-06-22T23:28:43+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009502,CMP-009502,2026-01-21T15:42:58+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009503,CMP-009503,2026-03-18T16:40:34+00:00,EXPIRED,LOW,POLICY-v1
ALT-009504,CMP-009504,2026-02-08T06:28:47+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009505,CMP-009505,2026-05-29T09:25:27+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009506,CMP-009506,2026-06-08T18:20:07+00:00,ACTIONED,LOW,POLICY-v1
ALT-009507,CMP-009507,2026-06-04T06:11:23+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009508,CMP-009508,2026-01-18T05:23:11+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009509,CMP-009509,2026-02-04T05:56:59+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009510,CMP-009510,2026-05-15T09:56:01+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009511,CMP-009511,2026-01-11T08:41:41+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009512,CMP-009512,2026-03-26T09:32:19+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009513,CMP-009513,2026-06-18T13:01:10+00:00,ACTIONED,LOW,POLICY-v1
ALT-009514,CMP-009514,2026-01-02T15:13:56+00:00,PENDING,HIGH,POLICY-v1
ALT-009515,CMP-009515,2026-03-08T05:23:14+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009516,CMP-009516,2026-06-14T06:41:11+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009517,CMP-009517,2026-05-09T03:11:18+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009518,CMP-009518,2026-04-06T07:44:56+00:00,ACTIONED,LOW,POLICY-v1
ALT-009519,CMP-009519,2026-03-13T14:49:16+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009520,CMP-009520,2026-01-03T05:10:33+00:00,PENDING,HIGH,POLICY-v1
ALT-009521,CMP-009521,2026-04-25T19:33:01+00:00,ACTIONED,LOW,POLICY-v1
ALT-009522,CMP-009522,2026-04-20T18:08:29+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009523,CMP-009523,2026-03-11T16:47:29+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009524,CMP-009524,2026-03-23T05:05:18+00:00,PENDING,LOW,POLICY-v1
ALT-009525,CMP-009525,2026-02-14T19:02:53+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009526,CMP-009526,2026-01-09T07:47:35+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009527,CMP-009527,2026-06-01T12:50:18+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009528,CMP-009528,2026-02-12T07:12:59+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009529,CMP-009529,2026-03-22T13:33:50+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009530,CMP-009530,2026-04-10T13:53:56+00:00,ACTIONED,LOW,POLICY-v1
ALT-009531,CMP-009531,2026-04-26T06:38:31+00:00,ACKNOWLEDGED,HIGH,POLICY-v1
ALT-009532,CMP-009532,2026-04-17T14:53:56+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009533,CMP-009533,2026-05-12T20:20:59+00:00,ACTIONED,LOW,POLICY-v1
ALT-009534,CMP-009534,2026-05-07T05:14:21+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009535,CMP-009535,2026-01-02T20:18:04+00:00,ACTIONED,HIGH,POLICY-v1
ALT-009536,CMP-009536,2026-01-06T00:53:29+00:00,ACKNOWLEDGED,MEDIUM,POLICY-v1
ALT-009537,CMP-009537,2026-01-19T06:30:50+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009538,CMP-009538,2026-01-05T00:50:05+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009539,CMP-009539,2026-06-01T16:41:21+00:00,ACTIONED,LOW,POLICY-v1
ALT-009540,CMP-009540,2026-04-17T13:48:16+00:00,ACTIONED,LOW,POLICY-v1
ALT-009541,CMP-009541,2026-05-16T10:34:16+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009542,CMP-009542,2026-04-17T23:54:09+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009543,CMP-009543,2026-03-19T01:31:23+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009544,CMP-009544,2026-02-22T15:32:14+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009545,CMP-009545,2026-02-10T01:47:08+00:00,ACTIONED,LOW,POLICY-v1
ALT-009546,CMP-009546,2026-02-01T09:46:27+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009547,CMP-009547,2026-01-11T11:00:22+00:00,PENDING,LOW,POLICY-v1
ALT-009548,CMP-009548,2026-04-06T20:27:17+00:00,PENDING,HIGH,POLICY-v1
ALT-009549,CMP-009549,2026-05-03T05:46:29+00:00,ACTIONED,LOW,POLICY-v1
ALT-009550,CMP-009550,2026-05-07T09:53:03+00:00,PENDING,MEDIUM,POLICY-v1
ALT-009551,CMP-009551,2026-03-11T11:53:55+00:00,EXPIRED,MEDIUM,POLICY-v1
ALT-009552,CMP-009552,2026-05-13T08:32:14+00:00,EXPIRED,LOW,POLICY-v1
ALT-009553,CMP-009553,2026-05-07T14:20:46+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009554,CMP-009554,2026-05-17T09:23:14+00:00,ACKNOWLEDGED,LOW,POLICY-v1
ALT-009555,CMP-009555,2026-01-02T14:37:33+00:00,EXPIRED,HIGH,POLICY-v1
ALT-009556,CMP-009556,2026-04-18T03:37:17+00:00,PENDING,LOW,POLICY-v1
ALT-009557,CMP-009557,2026-01-29T00:10:06+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009558,CMP-009558,2026-03-17T23:58:59+00:00,ACTIONED,MEDIUM,POLICY-v1
ALT-009559,CMP-009559,2026-05-31T13:06:51+00:00,PENDING,MEDIUM,POLICY-v1
