entity_id,entity_type,state,external_ref,linked_entity_count,synthetic_risk_seed
ENT-009737,BENEFICIARY,Madhya Pradesh,ENT-REF-373335,39,0.0456
ENT-009738,PHONE,Madhya Pradesh,ENT-REF-531580,50,0.2584
ENT-009739,ACCOUNT,Karnataka,ENT-REF-965622,4,0.1094
ENT-009740,ACCOUNT,Telangana,ENT-REF-784883,73,0.0087
ENT-009741,PHONE,Delhi,ENT-REF-138460,61,0.1769
ENT-009742,BENEFICIARY,Uttar Pradesh,ENT-REF-298449,66,0.2038
ENT-009743,BENEFICIARY,Karnataka,ENT-REF-279324,57,0.3511
ENT-009744,MERCHANT,Maharashtra,ENT-REF-220576,16,0.2736
ENT-009745,MERCHANT,Tamil Nadu,ENT-REF-143563,43,0.1363
ENT-009746,PHONE,Bihar,ENT-REF-755854,54,0.1644
ENT-009747,ACCOUNT,Telangana,ENT-REF-932902,71,0.1363
ENT-009748,WALLET,Karnataka,ENT-REF-169802,2,0.1931
ENT-009749,DEVICE,Madhya Pradesh,ENT-REF-643556,76,0.0727
ENT-009750,ACCOUNT,Madhya Pradesh,ENT-REF-517747,18,0.0672
ENT-009751,PHONE,Delhi,ENT-REF-131006,55,0.0341
ENT-009752,PHONE,Madhya Pradesh,ENT-REF-438732,31,0.2944
ENT-009753,WALLET,Rajasthan,ENT-REF-230533,64,0.2073
ENT-009754,ACCOUNT,Maharashtra,ENT-REF-449818,39,0.0935
ENT-009755,ACCOUNT,Karnataka,ENT-REF-165645,27,0.1579
ENT-009756,MERCHANT,Karnataka,ENT-REF-268928,40,0.1191
ENT-009757,ACCOUNT,West Bengal,ENT-REF-427801,2,0.2674
ENT-009758,ACCOUNT,West Bengal,ENT-REF-319592,8,0.1611
ENT-009759,BENEFICIARY,Maharashtra,ENT-REF-829397,64,0.1301
ENT-009760,PHONE,Tamil Nadu,ENT-REF-833271,65,0.1188
ENT-009761,ACCOUNT,Karnataka,ENT-REF-303891,16,0.0999
ENT-009762,ACCOUNT,Maharashtra,ENT-REF-751595,5,0.0983
ENT-009763,MERCHANT,Uttar Pradesh,ENT-REF-596602,7,0.3525
ENT-009764,MERCHANT,Madhya Pradesh,ENT-REF-320154,37,0.0666
ENT-009765,WALLET,Delhi,ENT-REF-270616,36,0.1318
ENT-009766,BENEFICIARY,Rajasthan,ENT-REF-952645,63,0.1442
ENT-009767,BENEFICIARY,Delhi,ENT-REF-267620,18,0.1336
ENT-009768,MERCHANT,West Bengal,ENT-REF-275413,71,0.1142
ENT-009769,ACCOUNT,Madhya Pradesh,ENT-REF-180431,75,0.2332
ENT-009770,PHONE,West Bengal,ENT-REF-770456,52,0.205
ENT-009771,WALLET,Tamil Nadu,ENT-REF-370653,21,0.1711
ENT-009772,ACCOUNT,West Bengal,ENT-REF-284435,27,0.129
ENT-009773,PHONE,Delhi,ENT-REF-781649,61,0.1296
ENT-009774,BENEFICIARY,Tamil Nadu,ENT-REF-829753,8,0.0571
ENT-009775,BENEFICIARY,Delhi,ENT-REF-818315,61,0.0465
ENT-009776,BENEFICIARY,Uttar Pradesh,ENT-REF-254748,3,0.1709
ENT-009777,WALLET,Tamil Nadu,ENT-REF-333884,70,0.1243
ENT-009778,ACCOUNT,Madhya Pradesh,ENT-REF-552152,61,0.126
ENT-009779,MERCHANT,Telangana,ENT-REF-760040,59,0.1941
ENT-009780,ACCOUNT,Maharashtra,ENT-REF-967719,13,0.0472
ENT-009781,MERCHANT,Uttar Pradesh,ENT-REF-795432,10,0.1548
ENT-009782,BENEFICIARY,Madhya Pradesh,ENT-REF-356698,30,0.0215
ENT-009783,PHONE,Maharashtra,ENT-REF-402001,55,0.2807
ENT-009784,WALLET,Madhya Pradesh,ENT-REF-397703,42,0.4222
ENT-009785,ACCOUNT,Madhya Pradesh,ENT-REF-180678,60,0.1541
ENT-009786,PHONE,Tamil Nadu,ENT-REF-912945,38,0.2217
ENT-009787,MERCHANT,Karnataka,ENT-REF-886338,35,0.1203
ENT-009788,PHONE,Uttar Pradesh,ENT-REF-962305,2,0.2593
ENT-009789,ACCOUNT,Maharashtra,ENT-REF-604446,49,0.1802
ENT-009790,PHONE,Tamil Nadu,ENT-REF-247102,50,0.0054
ENT-009791,PHONE,Tamil Nadu,ENT-REF-525867,62,0.113
ENT-009792,WALLET,Maharashtra,ENT-REF-603200,41,0.1367
ENT-009793,DEVICE,West Bengal,ENT-REF-331300,59,0.1711
ENT-009794,ACCOUNT,Rajasthan,ENT-REF-746896,3,0.1223
ENT-009795,ACCOUNT,Karnataka,ENT-REF-433251,43,0.3157
ENT-009796,PHONE,Delhi,ENT-REF-534174,60,0.2691
ENT-009797,ACCOUNT,Madhya Pradesh,ENT-REF-585457,10,0.2862
ENT-009798,DEVICE,Delhi,ENT-REF-822569,77,0.175
ENT-009799,ACCOUNT,Telangana,ENT-REF-473522,73,0.1427
ENT-009800,WALLET,Telangana,ENT-REF-261238,37,0.0883
ENT-009801,BENEFICIARY,Maharashtra,ENT-REF-813718,34,0.2706
ENT-009802,DEVICE,Madhya Pradesh,ENT-REF-702767,34,0.0564
ENT-009803,DEVICE,Uttar Pradesh,ENT-REF-728641,58,0.1494
ENT-009804,ACCOUNT,Uttar Pradesh,ENT-REF-846585,68,0.0082
ENT-009805,ACCOUNT,Tamil Nadu,ENT-REF-234931,14,0.1016
ENT-009806,DEVICE,Maharashtra,ENT-REF-351838,28,0.0692
ENT-009807,MERCHANT,Karnataka,ENT-REF-902632,47,0.1436
ENT-009808,BENEFICIARY,Madhya Pradesh,ENT-REF-689550,55,0.493
ENT-009809,DEVICE,Karnataka,ENT-REF-151384,53,0.098
ENT-009810,ACCOUNT,Maharashtra,ENT-REF-472273,33,0.2781
ENT-009811,ACCOUNT,Telangana,ENT-REF-326800,28,0.3187
ENT-009812,DEVICE,Maharashtra,ENT-REF-207897,39,0.1108
ENT-009813,ACCOUNT,Madhya Pradesh,ENT-REF-881853,32,0.3926
ENT-009814,BENEFICIARY,Uttar Pradesh,ENT-REF-646471,63,0.1401
ENT-009815,BENEFICIARY,Rajasthan,ENT-REF-765262,16,0.2975
ENT-009816,ACCOUNT,Delhi,ENT-REF-788524,21,0.2671
ENT-009817,PHONE,Delhi,ENT-REF-793203,9,0.209
ENT-009818,BENEFICIARY,Telangana,ENT-REF-951136,48,0.1424
ENT-009819,ACCOUNT,Telangana,ENT-REF-938419,15,0.1079
ENT-009820,MERCHANT,Madhya Pradesh,ENT-REF-722380,55,0.1588
ENT-009821,PHONE,West Bengal,ENT-REF-526411,4,0.1837
ENT-009822,BENEFICIARY,Uttar Pradesh,ENT-REF-330691,21,0.13
ENT-009823,PHONE,Delhi,ENT-REF-868576,42,0.1138
ENT-009824,BENEFICIARY,Tamil Nadu,ENT-REF-439035,55,0.3545
ENT-009825,ACCOUNT,Delhi,ENT-REF-731705,42,0.0848
ENT-009826,WALLET,Karnataka,ENT-REF-284233,44,0.0525
ENT-009827,ACCOUNT,Madhya Pradesh,ENT-REF-651539,21,0.2016
ENT-009828,DEVICE,Madhya Pradesh,ENT-REF-209794,40,0.1228
ENT-009829,MERCHANT,Bihar,ENT-REF-353553,32,0.058
ENT-009830,ACCOUNT,Delhi,ENT-REF-572693,39,0.1637
ENT-009831,MERCHANT,Uttar Pradesh,ENT-REF-690266,40,0.0173
ENT-009832,ACCOUNT,Tamil Nadu,ENT-REF-119663,47,0.0251
ENT-009833,PHONE,Telangana,ENT-REF-718491,59,0.0706
ENT-009834,WALLET,Delhi,ENT-REF-940279,26,0.1721
ENT-009835,ACCOUNT,Rajasthan,ENT-REF-898447,40,0.4975
ENT-009836,DEVICE,Rajasthan,ENT-REF-283142,78,0.6346
ENT-009837,BENEFICIARY,Bihar,ENT-REF-935119,62,0.0724
ENT-009838,MERCHANT,West Bengal,ENT-REF-206789,50,0.08
ENT-009839,PHONE,Maharashtra,ENT-REF-469339,66,0.4769
ENT-009840,MERCHANT,Tamil Nadu,ENT-REF-656673,46,0.3212
ENT-009841,BENEFICIARY,West Bengal,ENT-REF-790493,30,0.0879
ENT-009842,MERCHANT,Maharashtra,ENT-REF-625362,50,0.1803
ENT-009843,MERCHANT,Maharashtra,ENT-REF-824544,57,0.1192
ENT-009844,PHONE,Karnataka,ENT-REF-966115,40,0.5404
ENT-009845,DEVICE,Maharashtra,ENT-REF-457939,70,0.0941
ENT-009846,ACCOUNT,Karnataka,ENT-REF-453245,25,0.2075
ENT-009847,PHONE,Tamil Nadu,ENT-REF-697519,3,0.1568
ENT-009848,DEVICE,Rajasthan,ENT-REF-833945,43,0.3107
ENT-009849,ACCOUNT,Maharashtra,ENT-REF-958888,42,0.2859
ENT-009850,ACCOUNT,Karnataka,ENT-REF-172669,21,0.1764
ENT-009851,PHONE,Tamil Nadu,ENT-REF-445130,73,0.0345
ENT-009852,PHONE,Tamil Nadu,ENT-REF-828457,79,0.1388
ENT-009853,MERCHANT,Madhya Pradesh,ENT-REF-149622,3,0.041
ENT-009854,PHONE,Delhi,ENT-REF-526430,5,0.4559
ENT-009855,PHONE,Telangana,ENT-REF-554149,22,0.1993
ENT-009856,ACCOUNT,Madhya Pradesh,ENT-REF-363248,59,0.3016
ENT-009857,BENEFICIARY,Telangana,ENT-REF-239374,65,0.275
ENT-009858,ACCOUNT,Rajasthan,ENT-REF-946438,76,0.1834
ENT-009859,PHONE,Tamil Nadu,ENT-REF-618448,52,0.4094
ENT-009860,ACCOUNT,Rajasthan,ENT-REF-356622,62,0.1407
ENT-009861,MERCHANT,Delhi,ENT-REF-237964,17,0.0772
ENT-009862,ACCOUNT,Madhya Pradesh,ENT-REF-512808,69,0.0381
ENT-009863,PHONE,Maharashtra,ENT-REF-558845,31,0.2174
ENT-009864,WALLET,Maharashtra,ENT-REF-650219,46,0.2506
ENT-009865,ACCOUNT,Telangana,ENT-REF-114754,27,0.3858
ENT-009866,ACCOUNT,Rajasthan,ENT-REF-758583,72,0.0879
ENT-009867,ACCOUNT,Uttar Pradesh,ENT-REF-640823,76,0.107
ENT-009868,PHONE,Bihar,ENT-REF-772193,79,0.1698
ENT-009869,PHONE,West Bengal,ENT-REF-564511,37,0.2648
ENT-009870,ACCOUNT,Bihar,ENT-REF-552459,70,0.0973
ENT-009871,PHONE,West Bengal,ENT-REF-731882,31,0.0237
ENT-009872,PHONE,Uttar Pradesh,ENT-REF-267465,22,0.0904
ENT-009873,PHONE,Karnataka,ENT-REF-457261,59,0.2604
ENT-009874,MERCHANT,Uttar Pradesh,ENT-REF-968666,17,0.283
ENT-009875,ACCOUNT,Bihar,ENT-REF-762361,73,0.1701
ENT-009876,MERCHANT,Bihar,ENT-REF-964395,15,0.1455
ENT-009877,ACCOUNT,Rajasthan,ENT-REF-660530,62,0.1829
ENT-009878,PHONE,Karnataka,ENT-REF-668374,53,0.0082
ENT-009879,MERCHANT,Karnataka,ENT-REF-206629,26,0.0669
ENT-009880,PHONE,Tamil Nadu,ENT-REF-318549,66,0.0313
ENT-009881,ACCOUNT,Rajasthan,ENT-REF-743850,45,0.1219
ENT-009882,MERCHANT,Tamil Nadu,ENT-REF-596779,28,0.4381
ENT-009883,DEVICE,Bihar,ENT-REF-345074,39,0.1242
ENT-009884,PHONE,Telangana,ENT-REF-672830,72,0.2771
ENT-009885,ACCOUNT,West Bengal,ENT-REF-386296,18,0.278
ENT-009886,MERCHANT,Madhya Pradesh,ENT-REF-942223,55,0.2696
ENT-009887,BENEFICIARY,Tamil Nadu,ENT-REF-579485,48,0.094
ENT-009888,PHONE,Maharashtra,ENT-REF-185505,47,0.0024
ENT-009889,ACCOUNT,Madhya Pradesh,ENT-REF-533598,40,0.5839
ENT-009890,MERCHANT,Bihar,ENT-REF-673213,60,0.1304
ENT-009891,PHONE,Uttar Pradesh,ENT-REF-801693,63,0.3634
ENT-009892,PHONE,Telangana,ENT-REF-809458,73,0.4733
ENT-009893,ACCOUNT,Uttar Pradesh,ENT-REF-268905,40,0.0327
ENT-009894,PHONE,Delhi,ENT-REF-673597,5,0.1785
ENT-009895,ACCOUNT,Delhi,ENT-REF-760598,71,0.3381
ENT-009896,ACCOUNT,Telangana,ENT-REF-625480,17,0.0093
ENT-009897,ACCOUNT,Maharashtra,ENT-REF-270369,5,0.1026
ENT-009898,DEVICE,Rajasthan,ENT-REF-467107,24,0.0893
ENT-009899,PHONE,Madhya Pradesh,ENT-REF-140553,71,0.017
ENT-009900,DEVICE,Bihar,ENT-REF-485552,37,0.1577
ENT-009901,ACCOUNT,Bihar,ENT-REF-119361,54,0.3609
ENT-009902,ACCOUNT,Telangana,ENT-REF-850493,64,0.6005
ENT-009903,PHONE,Telangana,ENT-REF-891627,67,0.2626
ENT-009904,WALLET,Madhya Pradesh,ENT-REF-468794,47,0.3026
ENT-009905,PHONE,Karnataka,ENT-REF-163861,56,0.279
ENT-009906,ACCOUNT,Uttar Pradesh,ENT-REF-192231,14,0.2058
ENT-009907,BENEFICIARY,Rajasthan,ENT-REF-764739,66,0.2367
ENT-009908,BENEFICIARY,Tamil Nadu,ENT-REF-506203,74,0.2182
ENT-009909,WALLET,West Bengal,ENT-REF-200986,34,0.1626
ENT-009910,ACCOUNT,Maharashtra,ENT-REF-332933,9,0.1444
ENT-009911,ACCOUNT,Tamil Nadu,ENT-REF-830317,15,0.4599
ENT-009912,WALLET,Rajasthan,ENT-REF-629683,28,0.3946
ENT-009913,ACCOUNT,Bihar,ENT-REF-662019,72,0.278
ENT-009914,BENEFICIARY,Uttar Pradesh,ENT-REF-706263,14,0.3085
ENT-009915,BENEFICIARY,Maharashtra,ENT-REF-227572,17,0.2603
ENT-009916,PHONE,Madhya Pradesh,ENT-REF-886605,9,0.3528
ENT-009917,PHONE,Bihar,ENT-REF-899104,72,0.2234
ENT-009918,DEVICE,Telangana,ENT-REF-852132,8,0.0255
ENT-009919,MERCHANT,Bihar,ENT-REF-161181,50,0.1093
ENT-009920,MERCHANT,Maharashtra,ENT-REF-816943,72,0.1364
ENT-009921,WALLET,Maharashtra,ENT-REF-744804,43,0.1164
ENT-009922,ACCOUNT,Rajasthan,ENT-REF-394660,70,0.0669
ENT-009923,PHONE,Madhya Pradesh,ENT-REF-174544,5,0.3596
ENT-009924,PHONE,Delhi,ENT-REF-732492,35,0.055
ENT-009925,DEVICE,Telangana,ENT-REF-500917,10,0.0171
ENT-009926,ACCOUNT,Uttar Pradesh,ENT-REF-155141,26,0.4229
ENT-009927,ACCOUNT,Karnataka,ENT-REF-812726,40,0.2562
ENT-009928,DEVICE,Maharashtra,ENT-REF-993562,15,0.2299
ENT-009929,MERCHANT,Karnataka,ENT-REF-273806,52,0.3612
ENT-009930,PHONE,Bihar,ENT-REF-225985,57,0.1215
ENT-009931,PHONE,Delhi,ENT-REF-509006,56,0.2261
ENT-009932,WALLET,Uttar Pradesh,ENT-REF-111598,32,0.4941
ENT-009933,ACCOUNT,Bihar,ENT-REF-466483,29,0.4569
ENT-009934,DEVICE,Tamil Nadu,ENT-REF-818658,14,0.0683
ENT-009935,PHONE,Delhi,ENT-REF-715638,52,0.0934
ENT-009936,PHONE,Rajasthan,ENT-REF-547171,45,0.2923
ENT-009937,BENEFICIARY,West Bengal,ENT-REF-186363,77,0.3975
ENT-009938,DEVICE,Uttar Pradesh,ENT-REF-525906,3,0.2656
ENT-009939,WALLET,Bihar,ENT-REF-647794,25,0.1319
ENT-009940,ACCOUNT,West Bengal,ENT-REF-360913,27,0.0817
ENT-009941,ACCOUNT,Telangana,ENT-REF-141411,39,0.1331
ENT-009942,BENEFICIARY,Uttar Pradesh,ENT-REF-489435,37,0.0814
ENT-009943,ACCOUNT,West Bengal,ENT-REF-382119,79,0.2458
ENT-009944,MERCHANT,Bihar,ENT-REF-479933,39,0.0706
ENT-009945,BENEFICIARY,Delhi,ENT-REF-474984,29,0.5836
ENT-009946,WALLET,Maharashtra,ENT-REF-401359,3,0.1667
ENT-009947,ACCOUNT,Karnataka,ENT-REF-350930,4,0.2943
ENT-009948,PHONE,Karnataka,ENT-REF-478267,22,0.1461
ENT-009949,MERCHANT,West Bengal,ENT-REF-253798,45,0.1689
ENT-009950,ACCOUNT,Madhya Pradesh,ENT-REF-918394,48,0.349
ENT-009951,BENEFICIARY,Maharashtra,ENT-REF-866852,65,0.1386
ENT-009952,BENEFICIARY,Telangana,ENT-REF-724667,68,0.1542
ENT-009953,ACCOUNT,Rajasthan,ENT-REF-328268,17,0.1203
ENT-009954,PHONE,Rajasthan,ENT-REF-994863,62,0.1391
ENT-009955,PHONE,Maharashtra,ENT-REF-239710,18,0.1491
ENT-009956,WALLET,Uttar Pradesh,ENT-REF-177120,22,0.1426
ENT-009957,PHONE,Maharashtra,ENT-REF-257785,22,0.0708
ENT-009958,MERCHANT,Rajasthan,ENT-REF-908631,27,0.2218
ENT-009959,ACCOUNT,West Bengal,ENT-REF-375700,77,0.0896
ENT-009960,ACCOUNT,Madhya Pradesh,ENT-REF-885028,20,0.1437
ENT-009961,PHONE,Bihar,ENT-REF-697360,67,0.0138
ENT-009962,WALLET,Madhya Pradesh,ENT-REF-898382,79,0.2801
ENT-009963,BENEFICIARY,Maharashtra,ENT-REF-119540,12,0.0534
ENT-009964,PHONE,Bihar,ENT-REF-585624,13,0.3061
ENT-009965,DEVICE,Rajasthan,ENT-REF-814801,69,0.0991
ENT-009966,WALLET,Madhya Pradesh,ENT-REF-909568,65,0.531
ENT-009967,BENEFICIARY,Uttar Pradesh,ENT-REF-838640,34,0.0972
ENT-009968,ACCOUNT,Karnataka,ENT-REF-109017,23,0.0564
ENT-009969,DEVICE,Delhi,ENT-REF-478243,14,0.0991
ENT-009970,PHONE,Bihar,ENT-REF-792360,2,0.4096
ENT-009971,MERCHANT,Telangana,ENT-REF-860238,23,0.0316
ENT-009972,DEVICE,Telangana,ENT-REF-991067,8,0.1259
ENT-009973,BENEFICIARY,Delhi,ENT-REF-140483,21,0.3809
ENT-009974,PHONE,Tamil Nadu,ENT-REF-730637,46,0.3166
ENT-009975,ACCOUNT,West Bengal,ENT-REF-298745,2,0.4062
ENT-009976,ACCOUNT,West Bengal,ENT-REF-139773,47,0.0556
ENT-009977,PHONE,Uttar Pradesh,ENT-REF-281533,27,0.251
ENT-009978,PHONE,Rajasthan,ENT-REF-983427,40,0.0629
ENT-009979,MERCHANT,Uttar Pradesh,ENT-REF-115201,62,0.1548
ENT-009980,ACCOUNT,Delhi,ENT-REF-362203,32,0.231
ENT-009981,ACCOUNT,Tamil Nadu,ENT-REF-445015,46,0.0653
ENT-009982,ACCOUNT,Madhya Pradesh,ENT-REF-549738,45,0.0592
ENT-009983,BENEFICIARY,West Bengal,ENT-REF-622002,64,0.1619
ENT-009984,WALLET,Telangana,ENT-REF-646050,35,0.0269
ENT-009985,WALLET,Tamil Nadu,ENT-REF-209182,43,0.1642
ENT-009986,DEVICE,Uttar Pradesh,ENT-REF-870439,15,0.0821
ENT-009987,MERCHANT,Karnataka,ENT-REF-938699,38,0.0494
ENT-009988,ACCOUNT,Karnataka,ENT-REF-520471,38,0.133
ENT-009989,DEVICE,Uttar Pradesh,ENT-REF-709951,24,0.373
ENT-009990,ACCOUNT,Bihar,ENT-REF-863215,25,0.2631
ENT-009991,WALLET,Madhya Pradesh,ENT-REF-137206,75,0.0637
ENT-009992,ACCOUNT,Rajasthan,ENT-REF-618453,76,0.0382
ENT-009993,ACCOUNT,West Bengal,ENT-REF-694155,21,0.1866
ENT-009994,BENEFICIARY,Telangana,ENT-REF-713723,72,0.0116
ENT-009995,DEVICE,Bihar,ENT-REF-314673,27,0.0989
ENT-009996,ACCOUNT,Karnataka,ENT-REF-945210,36,0.1959
ENT-009997,BENEFICIARY,Karnataka,ENT-REF-541263,71,0.0805
ENT-009998,PHONE,Tamil Nadu,ENT-REF-649364,5,0.1976
ENT-009999,ACCOUNT,West Bengal,ENT-REF-866247,24,0.251
ENT-010000,WALLET,Delhi,ENT-REF-423422,12,0.4089
ENT-010001,ACCOUNT,Rajasthan,ENT-REF-920151,21,0.2037
ENT-010002,ACCOUNT,Telangana,ENT-REF-885184,8,0.036
ENT-010003,MERCHANT,Karnataka,ENT-REF-379127,30,0.0643
ENT-010004,ACCOUNT,Tamil Nadu,ENT-REF-686800,25,0.1918
ENT-010005,ACCOUNT,Uttar Pradesh,ENT-REF-200406,47,0.3811
ENT-010006,ACCOUNT,Karnataka,ENT-REF-564495,6,0.0627
ENT-010007,MERCHANT,Delhi,ENT-REF-558493,70,0.4693
ENT-010008,PHONE,Madhya Pradesh,ENT-REF-112424,26,0.1119
ENT-010009,MERCHANT,Telangana,ENT-REF-118102,5,0.0541
ENT-010010,BENEFICIARY,Uttar Pradesh,ENT-REF-822322,37,0.0515
ENT-010011,PHONE,Bihar,ENT-REF-190345,68,0.1854
ENT-010012,ACCOUNT,Delhi,ENT-REF-184681,78,0.0843
ENT-010013,BENEFICIARY,Maharashtra,ENT-REF-753808,44,0.1563
ENT-010014,PHONE,Madhya Pradesh,ENT-REF-380244,36,0.224
ENT-010015,ACCOUNT,West Bengal,ENT-REF-597226,8,0.0076
ENT-010016,ACCOUNT,Tamil Nadu,ENT-REF-138064,36,0.054
ENT-010017,ACCOUNT,Delhi,ENT-REF-760439,52,0.1217
ENT-010018,BENEFICIARY,Bihar,ENT-REF-913636,19,0.236
ENT-010019,BENEFICIARY,Uttar Pradesh,ENT-REF-739752,43,0.2011
ENT-010020,WALLET,Karnataka,ENT-REF-829587,34,0.1096
ENT-010021,PHONE,Madhya Pradesh,ENT-REF-596937,71,0.2025
ENT-010022,MERCHANT,Telangana,ENT-REF-406042,15,0.059
ENT-010023,DEVICE,West Bengal,ENT-REF-293414,55,0.0612
ENT-010024,ACCOUNT,Madhya Pradesh,ENT-REF-632552,16,0.1135
ENT-010025,ACCOUNT,Madhya Pradesh,ENT-REF-802060,21,0.4039
ENT-010026,PHONE,Bihar,ENT-REF-710090,2,0.1258
ENT-010027,ACCOUNT,Rajasthan,ENT-REF-953307,54,0.2537
ENT-010028,ACCOUNT,Telangana,ENT-REF-182990,24,0.1019
ENT-010029,WALLET,Rajasthan,ENT-REF-864265,44,0.1625
ENT-010030,ACCOUNT,Uttar Pradesh,ENT-REF-619189,12,0.1296
ENT-010031,PHONE,Telangana,ENT-REF-763481,37,0.1625
ENT-010032,DEVICE,Uttar Pradesh,ENT-REF-112205,63,0.1509
ENT-010033,PHONE,Bihar,ENT-REF-165730,10,0.313
ENT-010034,ACCOUNT,Maharashtra,ENT-REF-320647,30,0.3581
ENT-010035,WALLET,Tamil Nadu,ENT-REF-196153,57,0.0614
ENT-010036,WALLET,Rajasthan,ENT-REF-884822,37,0.0419
ENT-010037,BENEFICIARY,Maharashtra,ENT-REF-186341,57,0.2076
ENT-010038,DEVICE,Delhi,ENT-REF-439937,61,0.0686
ENT-010039,ACCOUNT,Karnataka,ENT-REF-662313,53,0.2042
ENT-010040,BENEFICIARY,West Bengal,ENT-REF-817912,24,0.4312
ENT-010041,BENEFICIARY,Bihar,ENT-REF-331241,57,0.1605
ENT-010042,MERCHANT,Telangana,ENT-REF-266569,41,0.4131
ENT-010043,DEVICE,Bihar,ENT-REF-770090,5,0.2151
ENT-010044,PHONE,Bihar,ENT-REF-250870,51,0.1445
ENT-010045,ACCOUNT,Karnataka,ENT-REF-853737,7,0.0857
ENT-010046,DEVICE,Karnataka,ENT-REF-418102,56,0.0847
ENT-010047,BENEFICIARY,Maharashtra,ENT-REF-735800,4,0.2794
ENT-010048,ACCOUNT,Telangana,ENT-REF-559835,50,0.0567
ENT-010049,MERCHANT,Bihar,ENT-REF-330210,43,0.0164
ENT-010050,DEVICE,Karnataka,ENT-REF-681604,59,0.2628
ENT-010051,DEVICE,Madhya Pradesh,ENT-REF-829673,36,0.1963
ENT-010052,ACCOUNT,Maharashtra,ENT-REF-262656,4,0.4258
ENT-010053,MERCHANT,Rajasthan,ENT-REF-909542,15,0.1694
ENT-010054,PHONE,Maharashtra,ENT-REF-355436,79,0.0794
ENT-010055,ACCOUNT,West Bengal,ENT-REF-862762,54,0.1972
ENT-010056,MERCHANT,Uttar Pradesh,ENT-REF-172151,23,0.1966
ENT-010057,PHONE,Bihar,ENT-REF-971562,69,0.3535
ENT-010058,WALLET,Rajasthan,ENT-REF-398990,10,0.0947
ENT-010059,MERCHANT,Telangana,ENT-REF-956549,4,0.3291
ENT-010060,ACCOUNT,Rajasthan,ENT-REF-627506,72,0.1593
ENT-010061,DEVICE,Telangana,ENT-REF-611473,53,0.2778
ENT-010062,ACCOUNT,Maharashtra,ENT-REF-105421,68,0.1995
ENT-010063,DEVICE,Tamil Nadu,ENT-REF-336039,67,0.1519
ENT-010064,PHONE,Tamil Nadu,ENT-REF-899080,33,0.3489
ENT-010065,PHONE,Bihar,ENT-REF-771746,51,0.1477
ENT-010066,PHONE,Karnataka,ENT-REF-469275,23,0.2794
ENT-010067,ACCOUNT,Telangana,ENT-REF-745169,61,0.2527
ENT-010068,DEVICE,West Bengal,ENT-REF-673534,43,0.1298
ENT-010069,ACCOUNT,Karnataka,ENT-REF-338472,64,0.0586
ENT-010070,MERCHANT,Telangana,ENT-REF-367620,12,0.1499
ENT-010071,ACCOUNT,Madhya Pradesh,ENT-REF-666196,77,0.0778
ENT-010072,PHONE,Madhya Pradesh,ENT-REF-812126,65,0.3946
ENT-010073,ACCOUNT,Telangana,ENT-REF-575648,67,0.1823
ENT-010074,BENEFICIARY,Karnataka,ENT-REF-329163,38,0.016
ENT-010075,ACCOUNT,Bihar,ENT-REF-285628,45,0.3503
ENT-010076,WALLET,Tamil Nadu,ENT-REF-578698,63,0.0309
ENT-010077,PHONE,Karnataka,ENT-REF-593103,46,0.0634
ENT-010078,WALLET,Telangana,ENT-REF-786925,37,0.4566
ENT-010079,MERCHANT,Madhya Pradesh,ENT-REF-328366,12,0.2061
ENT-010080,BENEFICIARY,Madhya Pradesh,ENT-REF-842299,18,0.1
ENT-010081,BENEFICIARY,Telangana,ENT-REF-420575,23,0.4795
ENT-010082,ACCOUNT,Delhi,ENT-REF-229853,79,0.2521
ENT-010083,DEVICE,Rajasthan,ENT-REF-718138,16,0.1804
ENT-010084,PHONE,Maharashtra,ENT-REF-721782,21,0.3302
ENT-010085,MERCHANT,Tamil Nadu,ENT-REF-589738,66,0.0601
ENT-010086,PHONE,Uttar Pradesh,ENT-REF-376061,18,0.3587
ENT-010087,ACCOUNT,West Bengal,ENT-REF-539373,15,0.4985
ENT-010088,ACCOUNT,Telangana,ENT-REF-799106,65,0.0694
ENT-010089,MERCHANT,West Bengal,ENT-REF-704778,21,0.2514
ENT-010090,MERCHANT,Rajasthan,ENT-REF-799536,29,0.1757
ENT-010091,ACCOUNT,Karnataka,ENT-REF-730444,79,0.3268
ENT-010092,PHONE,Bihar,ENT-REF-185059,68,0.227
ENT-010093,ACCOUNT,Delhi,ENT-REF-829516,60,0.2084
ENT-010094,MERCHANT,Madhya Pradesh,ENT-REF-988212,22,0.1805
ENT-010095,ACCOUNT,Rajasthan,ENT-REF-880647,50,0.0519
ENT-010096,ACCOUNT,Uttar Pradesh,ENT-REF-252280,43,0.3444
ENT-010097,PHONE,Tamil Nadu,ENT-REF-861006,69,0.1718
ENT-010098,MERCHANT,Karnataka,ENT-REF-344104,15,0.3171
ENT-010099,PHONE,Rajasthan,ENT-REF-384368,76,0.087
ENT-010100,ACCOUNT,Maharashtra,ENT-REF-101445,65,0.1442
ENT-010101,PHONE,West Bengal,ENT-REF-687459,79,0.0329
ENT-010102,ACCOUNT,Telangana,ENT-REF-298567,21,0.3029
ENT-010103,ACCOUNT,Karnataka,ENT-REF-397229,48,0.254
ENT-010104,BENEFICIARY,West Bengal,ENT-REF-582080,38,0.0846
ENT-010105,PHONE,Madhya Pradesh,ENT-REF-773466,62,0.0903
